Time_ms,com_Pos_deg,pul_Pos_deg,com_Vel_deg_per_s,pul_Vel_deg_per_s
4871,1525.098506202514,1488.6000000000001,863.4597285434407,810.509623827783
4873,1527.0039676130318,1490.4,864.0827296202157,811.0845030774433
4875,1528.9098422861284,1492.2,864.7053922357803,811.6430022284216
4877,1530.815839108288,1494.0,865.3277321662248,812.1991907173258
4880,1532.7215394091704,1495.8,865.949518532585,812.7712056992731
4882,1534.6277903183416,1497.6000000000001,866.5710389100458,813.321081907872
4884,1536.5337535857946,1499.4,867.1920578931306,813.8869688601709
4886,1538.438189868076,1501.2,867.8121301101153,814.5205401241203
4888,1540.3445648820862,1503.0,868.4324114687796,815.0659068267275
4891,1542.2511274700673,1504.8,869.0523099737464,815.6071947615138
4893,1544.1581963863782,1506.6000000000001,869.671988352184,816.1310588914006
4895,1546.0648353057093,1508.4,870.2910794926195,816.679495348012
4897,1547.9711860224677,1510.2,870.909666990979,817.2439171603581
4899,1549.8778903762702,1512.0,871.5279073635788,817.7950093244482
4901,1551.7848162835778,1513.8,872.1458214913602,818.3397598308509
4904,1553.6913797229636,1515.6000000000001,872.7632047297383,818.9039740186493
4906,1555.5982255266174,1517.4,873.3802243479906,819.4578099582494
4908,1557.5048967207322,1519.2,873.9967910047044,820.0220196028863
4910,1559.4085560274664,1521.0,874.6119160233449,820.7185150026223
4912,1561.3154505835066,1522.8,875.2277380214327,821.2631838258496
4915,1563.2226332766857,1524.6000000000001,875.8431844081674,821.7989899252586
4917,1565.1298414640044,1526.4,876.4582396104042,822.3381586144133
4919,1567.037185582711,1528.2,877.0728976663536,822.8755218137278
4921,1568.9446482200776,1530.0,877.6871848366957,823.4119737180649
4923,1570.8521925795062,1531.8,878.3010847042971,823.9491610429781
4925,1572.759769417415,1533.6000000000001,878.9145658702843,824.4891069650414
4928,1574.6670152217748,1535.4,879.5275440747669,825.047303989825
4930,1576.574727979774,1537.2,880.1402338424706,825.5871731655741
4932,1578.482153261594,1539.0,880.7524304987027,826.1433432319166
4934,1580.386465344502,1540.8,881.3631873157827,826.837503950452
4936,1582.2931421663807,1542.6000000000001,881.9743397174886,827.4166218755461
4938,1584.2017290000165,1544.4,882.5855473610056,827.912146346325
4941,1586.1100506390103,1546.2,883.1964283294226,828.4273061985028
4943,1588.018874864366,1548.0,883.8069823287515,828.9265903676455
4945,1589.9274280085294,1549.8,884.4169212750334,829.4453083293906
4947,1591.8364131016797,1551.6000000000001,885.0267938778804,829.9507863360378
4949,1593.744598123665,1553.4,885.6359518890844,830.4981679478128
4951,1595.6530454890144,1555.2,886.2447237977116,831.0367451428136
4954,1597.5615888329296,1557.0,886.8530991351421,831.5746386092987
4956,1599.4699780239773,1558.8,887.4610728048613,832.1228433060314
4958,1601.3786392197405,1560.6000000000001,888.0686855119716,832.6616006726061
4960,1603.287043056173,1562.4,888.675848760343,833.2150440472935
4962,1605.1959106234522,1564.2,889.2827087121022,833.7500052832557
4964,1607.1044334777584,1566.0,889.8890762234707,834.3038051666184
4966,1609.0139927558837,1567.8,890.4952337346837,834.8138102187174
4969,1610.923036843142,1569.6000000000001,891.10104525626,835.352588404631
4971,1612.8323050510928,1571.4,891.7063846901482,835.88469557164
4973,1614.7412345103937,1573.2,892.3112362043018,836.4355438578875
4975,1616.6504322446872,1575.0,892.9157979955703,836.9764826506876
4977,1618.5593507111614,1576.8,893.5198399216453,837.532601118231
4979,1620.4686165736764,1578.6000000000001,894.1235655566275,838.0746950270337
4981,1622.3787238840107,1580.4,894.7271264550615,838.5823223205014
4983,1624.28811391817,1582.2,895.3301508232196,839.12770813663
4986,1626.1978610146105,1584.0,895.932816228439,839.6595777791335
4988,1628.1072815389343,1585.8,896.5350022315267,840.2094709339617
4990,1630.0172546137276,1587.6000000000001,897.136907044393,840.736649360854
4992,1631.9234390106335,1589.4,897.737269929189,841.4358473490155
4994,1633.83417480725,1591.2,898.3386644191248,841.9198494745148
4996,1635.7440253890836,1593.0,898.9393482689338,842.4512896093834
4998,1637.6541036063131,1594.8,899.5397549368905,842.9760692459568
5000,1639.5630562767549,1596.6000000000001,900.1394193260743,843.5548963930364
5003,1641.4731804145435,1598.4,900.7389524603424,844.0802834650078
5005,1643.3831249020218,1600.2,901.3381191143652,844.6175833750349
5007,1645.2939535574812,1602.0,901.9371231643169,845.1182740282989
5009,1647.2057832416965,1603.8,902.5352942455056,845.5807277057775
5011,1649.1133469061454,1605.6000000000001,903.1332185041747,846.2433908720589
5013,1651.0237790250114,1607.4,903.7309581636787,846.7681501815065
5015,1652.9345371100128,1609.2,904.3283509517232,847.2821839940168
5017,1654.8452842708766,1611.0,904.925349391373,847.8015411120468
5020,1656.7557316835023,1612.8,905.5218746218144,848.3385416917964
5022,1658.667253419473,1614.6000000000001,906.1182721738558,848.8300520853522
5024,1660.5778505567994,1616.4,906.7141069407935,849.3698375116455
5026,1662.4887969780589,1618.2,907.3095884565835,849.8961216497779
5028,1664.396003515533,1620.0,907.9034919530155,850.5934161414716
5030,1666.3034150110116,1621.8,908.4971146484257,851.2677932473641
5032,1668.2142615155137,1623.6000000000001,909.0914085212517,851.7765964502003
5034,1670.1255142025448,1625.4,909.6854108960649,852.2722625105587
5036,1672.0366167243908,1627.2,910.2789903355196,852.7810009120496
5038,1673.9479363704907,1629.0,910.8722356487015,853.2849952765398
5041,1675.8593526009777,1630.8,911.465141496304,853.7900901552374
5043,1677.7710164254095,1632.6000000000001,912.0577022577235,854.2893534113541
5045,1679.683229109463,1634.4,912.650053954012,854.7697999510567
5047,1681.594907338622,1636.2,913.2418613182467,855.2819432978936
5049,1683.5029513489246,1638.0,913.8321247310603,855.9623382686821
5051,1685.4111445146755,1639.8,914.4220946801078,856.6236070870682
5053,1687.3226691964367,1641.6000000000001,915.0127069528678,857.1240298480282
5055,1689.2345966405296,1643.4,915.6030249694998,857.6118354557155
5057,1691.1466721935403,1645.2,916.1930015575289,858.099722989311
5059,1693.0584497984282,1647.0,916.7825267897738,858.6077692717491
5061,1694.970914138847,1648.8,917.3718404332311,859.0894813458633
5064,1696.8828728730732,1650.6000000000001,917.9606499446338,859.6012880278867
5066,1698.7951571849928,1652.4,918.5491535348831,860.1025952185312
5068,1700.707168456846,1654.2,919.1372045364446,860.6214787263725
5070,1702.619568199552,1656.0,919.7249596000032,861.126218011824
5072,1704.531724991355,1657.8,920.3122983527791,861.6467710703753
5074,1706.4443684587116,1659.6000000000001,920.8993409784763,862.148471782945
5076,1708.3575323860134,1661.4,921.4862384639624,862.6316438159118
5078,1710.27278469921,1663.2,922.073315058202,863.0271382266233
5080,1712.1447867054003,1665.0,922.6461610956582,865.4403063570946
5082,1714.0677988752452,1666.8,923.2347723200053,865.3139602392131
5084,1715.9887193255465,1668.6000000000001,923.8227984190999,865.3494512976517
5086,1717.910229093478,1670.4,924.4103067212023,865.4098792369182
5088,1719.830870085398,1672.2,924.9971667082618,865.5584343917785
5090,1721.7518728890498,1674.0,925.5837546269083,865.7307703785393
5093,1723.6726520527216,1675.8,926.1699184725888,865.9509012628215
5095,1725.5940467475107,1677.6000000000001,926.7558411575396,866.1761046768352
5097,1727.5151279598115,1679.4,927.3413237687555,866.4478132080418
5099,1729.4367181039224,1681.2,927.9265226484483,866.7241553060933
5101,1731.3544473818365,1683.0,928.5102455514326,867.2026458622072
5103,1733.276083770288,1684.8,929.0947200231865,867.5108381730457
5105,1735.1973280570267,1686.6000000000001,929.6787167863044,867.8606869006679
5107,1737.1191414702425,1688.4,930.2624656486028,868.2044314719944
5109,1739.0404201874949,1690.2,930.8457781817127,868.5926991527185
5111,1740.9623686399864,1692.0,931.4288372748845,868.9663570988297
5113,1742.8845530495694,1693.8,932.0115799698916,869.3465110446153
5115,1744.8062129724715,1695.6000000000001,932.5938178595575,869.7670080670973
5117,1746.7281911506855,1697.4,933.1757855336346,870.1854937927078
5119,1748.6498991258875,1699.2,933.7572847034836,870.6288862982124
5121,1750.604608145174,1701.0,934.343412416936,869.6053071388294
5124,1752.5412951259318,1702.8,934.9331851582833,869.5395482701397
5126,1754.4660308091723,1704.6000000000001,935.5148237282717,870.0743170831352
5128,1756.3887908967388,1706.4,936.0951772517718,870.6998318848425
5130,1758.3121701985617,1708.2,936.6752699594421,871.2888707274805
5132,1760.234519953562,1710.0,937.2547307065564,871.9202109954388
5134,1762.1573984178428,1711.8,937.8339511191837,872.5185075562397
5136,1764.076320709725,1713.6000000000001,938.4116346484939,873.2921568176313
5138,1765.9992230634691,1715.4,938.9900655789986,873.8603902575712
5140,1767.9218142979555,1717.2,939.5681041246611,874.4401422480262
5142,1769.8451536297607,1719.0,940.1459641834286,874.981784404612
5144,1771.7677238638412,1720.8,940.7232585701029,875.5585087900613
5146,1773.6915085466967,1722.6000000000001,941.300452845644,876.0759662299051
5148,1775.6144843864088,1724.4,941.8770971402699,876.6327001117768
5150,1777.5380791331606,1726.2,942.4535149272906,877.1593323517687
5152,1779.461192734975,1728.0,943.029570426917,877.7092834183377
5154,1781.384798128045,1729.8,943.6052685177413,878.2355437541214
5156,1783.3083195913216,1731.6000000000001,944.1805621165408,878.7668657997278
5158,1785.2320678374085,1733.4,944.7556232829332,879.2884467876838
5160,1787.1556740923447,1735.2,945.3302744658301,879.8181673517805
5162,1789.0795569163395,1737.0,945.904546245693,880.3359287617523
5165,1791.082185842763,1738.8,946.4998197329868,877.3754941247304
5167,1793.0294910815885,1740.6000000000001,947.0808454657774,877.1817713219295
5169,1794.9628324905575,1742.4,947.6583094851911,877.6934820491703
5171,1796.889361424447,1744.2,948.2321433040913,878.5196295008525
5173,1798.813664748036,1746.0,948.8048241977442,879.4191987349344
5175,1800.738145218608,1747.8,949.3771244717949,880.2741697720162
5177,1802.6617811615654,1749.6000000000001,949.9488355876806,881.136124524319
5179,1804.5945113796142,1751.4,950.522746474727,881.5470732174052
5181,1806.5229136248722,1753.2,951.0950330790052,882.1690235536826
5183,1808.4443015744114,1755.0,951.6650528786286,883.106271227845
5185,1810.3651300025413,1756.8,952.2345192489286,884.029128446857
5187,1812.2869648195206,1758.6000000000001,952.8038077017993,884.8662917372782
5189,1814.2122965587132,1760.4,953.3738116165894,885.5109445123726
5191,1816.1373305053107,1762.2,953.9434073852689,886.1581801128439
5193,1818.0602808998513,1764.0,954.5120312217316,886.8905668746552
5195,1819.9860724910227,1765.8,955.0808471362177,887.4710621328145
5197,1821.9112074278075,1767.6000000000001,955.6495210311259,888.0771282602194
5199,1823.8369384088724,1769.4,956.2178644711304,888.648055180455
5201,1825.7622199292912,1771.2,956.785710214299,889.2358445229814
5203,1827.6876515150016,1773.0,957.3531782947462,889.8109331847775
5205,1829.6126285678665,1774.8,957.9202056069067,890.40266711254
5207,1831.5380161808243,1776.6000000000001,958.4870064065831,890.9691164682605
5209,1833.4630875055436,1778.4,959.0533401147669,891.5465971434035
5211,1835.3886550148518,1780.2,959.6194099713897,892.0961378582197
5213,1837.3139010274554,1782.0,960.1850961669879,892.6585927735482
5215,1839.239729452063,1783.8,960.7506019149771,893.1905089028538
5217,1841.1651609926132,1785.6000000000001,961.315613613373,893.7405636162712
5219,1843.0987005463294,1787.4,961.8805384137488,893.9113508456173
5221,1845.0293559729043,1789.2,962.447589158829,894.2516943377033
5223,1846.9567791854292,1791.0,963.0129399033133,894.7612771971345
5225,1848.8825661492106,1792.8,963.5766577689943,895.3490047534253
5227,1850.8089634790995,1794.6000000000001,964.1401475104244,895.9020751547265
5229,1852.7347704438164,1796.4,964.7031367921969,896.4800765013117
5231,1854.6610589928164,1798.2,965.2659283240052,897.0303245530743
5233,1856.5868789629194,1800.0,965.8282354097429,897.600051271851
5235,1858.5133538606435,1801.8,966.3902972864369,898.1346322392218
5237,1860.4403417200608,1803.6000000000001,966.9522338799912,898.6442093228958
5239,1862.367033022826,1805.4,967.5137010080582,899.169185971578
5241,1864.2935890588444,1807.2,968.0748284852947,899.7004380320903
5243,1866.2205248970706,1809.0,968.6355901998451,900.2131195885752
