Time_ms,com_Pos_deg,pul_Pos_deg,com_Vel_deg_per_s,pul_Vel_deg_per_s
10740,18392.13051679756,3866.4,1685.4591942638815,287.82933160528694
10745,18402.68055504073,3868.2000000000003,1685.0452921234698,287.79588215194406
10750,18413.217795207416,3870.0,1684.6306681631863,287.7936128051247
10755,18423.751470678504,3871.8,1684.215322560643,287.794211462912
10760,18434.268792331197,3873.6,1683.7992554937614,287.8323805736719
10765,18444.798162807692,3875.4,1683.3824671407701,287.8266316132783
10770,18455.325263450763,3877.2000000000003,1682.9649576802094,287.8205236169103
10775,18465.849000973536,3879.0,1682.5467272909261,287.8170691874657
10780,18476.365165920204,3880.8,1682.1277761520778,287.8275123769449
10785,18486.886523782843,3882.6,1681.7081044431286,287.8155208407778
10790,18497.40450335153,3884.4,1681.2877123438532,287.8067750020129
10795,18507.920223313995,3886.2000000000003,1680.8666000343344,287.79787813937594
10800,18518.437286892615,3888.0,1680.4447676949633,287.77897552156577
10805,18528.948781009676,3889.8,1680.022215506439,287.7699661430022
10810,18539.45821803557,3891.6,1679.5989436497694,287.76023927988604
10815,18549.96565529963,3893.4,1679.1749523062717,287.74969677417323
10820,18560.471492549466,3895.2000000000003,1678.7502416575694,287.7373127253418
10825,18570.976656219365,3897.0,1678.3248118855952,287.72072181084513
10830,18581.478499787663,3898.8,1677.8986631725897,287.70757727964354
10835,18591.97683288815,3900.6,1677.471795701102,287.6980448182135
10840,18602.471805738955,3902.4,1677.044209653988,287.6913407301731
10845,18612.966987062067,3904.2000000000003,1676.6159052144121,287.67738997866667
10850,18623.459482814542,3906.0,1676.1868825658464,287.66483430224554
10855,18633.948914807832,3907.8,1675.7571418920702,287.6545586183998
10860,18644.437731418726,3909.6,1675.3266833771715,287.6396104825405
10865,18654.923540358748,3911.4,1674.8955072055446,287.6270021455042
10870,18665.40596054061,3913.2000000000003,1674.4636135618914,287.6175330752847
10875,18675.890075207768,3915.0,1674.0310026312218,287.5969362735658
10880,18686.369494490213,3916.8,1673.5976745988526,287.58383377959706
10885,18696.850654932667,3918.6,1673.1636296504078,287.5598119249241
10890,18707.32621314115,3920.4,1672.7288679718179,287.5460886859127
10895,18717.798579245336,3922.2000000000003,1672.2933897493215,287.53501371980235
10900,18728.26926537595,3924.0,1671.8571951694635,287.522159462685
10905,18738.74442735372,3925.8,1671.4202844190963,287.4908026147296
10910,18749.210874535565,3927.6,1670.9826576853775,287.478969401618
10915,18759.66826644822,3929.4,1670.5443151557733,287.4856586182751
10920,18770.12795029124,3931.2000000000003,1670.105257018056,287.4778224740018
10925,18780.587197376975,3933.0,1669.6654834603032,287.4644017498884
10930,18791.043007413573,3934.8,1669.224994670901,287.45418554885345
10935,18801.49574341248,3936.6,1668.7837908385395,287.4458442895525
10940,18811.946854186153,3938.4,1668.3418721522173,287.43519479734056
10945,18822.39574921905,3940.2000000000003,1667.8992388012387,287.4240783170653
10950,18832.84097138527,3942.0,1667.4558909752122,287.4165365896084
10955,18843.285540646346,3943.8,1667.0118288640558,287.40389239912196
10960,18853.727509842534,3945.6,1666.5670526579906,287.39199908198657
10965,18864.166717785665,3947.4,1666.1215625475447,287.38121256417975
10970,18874.597053622027,3949.2000000000003,1665.6753587235517,287.3882409629606
10975,18885.032793810322,3951.0,1665.2284413771515,287.37197166772177
10980,18895.466283135425,3952.8,1664.7808106997893,287.35580316055325
10985,18905.899767007093,3954.6,1664.3324668832158,287.3335316226371
10990,18916.322394251758,3956.4,1663.883410119487,287.3356409105748
10995,18926.74882791629,3958.2000000000003,1663.4336406009647,287.31928396261833
11000,18937.170834834804,3960.0,1662.983158520316,287.3089799976313
11005,18947.592662506315,3961.8,1662.5319640705131,287.29240763872866
11010,18958.010796376802,3963.6,1662.0800574448335,287.279865475512
11015,18968.427538790853,3965.4,1661.6274388368593,287.26459227942297
11020,18978.841593765857,3967.2000000000003,1661.174108440478,287.2504204589244
11025,18989.252862095327,3969.0,1660.7200664498816,287.2375009423192
11030,18999.660728309045,3970.8,1660.2653130595684,287.2273939920399
11035,19010.068134413268,3972.6,1659.8098484643392,287.21168973028307
11040,19020.473173015027,3974.4,1659.353672859301,287.1961962041627
11045,19030.868804004665,3976.2000000000003,1658.8967864398649,287.2003184957889
11050,19041.271670631435,3978.0,1658.4391894017463,287.17613220517376
11055,19051.671387215032,3979.8,1657.980881940966,287.15512396906837
11060,19062.0671488698,3981.6,1657.5218642538473,287.139186021221
11065,19072.46033372857,3983.4,1657.0621365370193,287.12399534799897
11070,19082.85192119044,3985.2000000000003,1656.601698987415,287.10675975345015
11075,19093.242301903632,3987.0,1656.1405518022707,287.0865916192551
11080,19103.625521624115,3988.8,1655.6786951791278,287.08022068342797
11085,19114.01166682668,3990.6,1655.2161293158306,287.0583855945708
11090,19124.394168708262,3992.4,1654.7528544105273,287.0407685438596
11095,19134.814380455697,3994.2000000000003,1654.288870661671,286.91307803713016
11100,19145.25518749024,3996.0,1653.824178268017,286.73377616393594
11105,19155.643546560197,3997.8,1653.3587774286248,286.7082897046504
11110,19166.193011701842,3999.6,1652.8926683428574,286.2399028776506
11115,19176.568041711358,4001.4,1652.4258512103816,286.28442274793485
11120,19186.936711778064,4003.2000000000003,1651.958326231166,286.3339591153966
11125,19197.319568891442,4005.0,1651.4900936054844,286.3312390961394
11130,19207.68412990327,4006.8,1651.021153533912,286.37118752378547
11135,19218.044304995303,4008.6,1650.551506217329,286.41111992931445
11140,19228.40180333249,4010.4,1650.0811518569162,286.4462961350342
11145,19238.79944749803,4012.2000000000003,1649.6100906541587,286.3590792960402
11150,19249.1743300567,4014.0,1649.1383228108448,286.3350516867488
11155,19259.527249253795,4015.8,1648.665848529064,286.365911330128
11160,19269.87551921869,4017.6,1648.19266801121,286.3983326260966
11165,19280.24613929803,4019.4,1647.7187814599774,286.3575010040613
11170,19290.610721631783,4021.2000000000003,1647.2441890783657,286.3291703332378
11175,19300.952338048643,4023.0,1646.7688910696736,286.3589292728244
11180,19311.29108866255,4024.8,1646.2928876375045,286.3853700105124
11185,19321.627179637773,4026.6,1645.816178985763,286.40824020175063
11190,19331.961582038854,4028.4,1645.3387653186555,286.42519108362427
11195,19342.292099723836,4030.2000000000003,1644.8606468406913,286.4428926398816
11200,19352.619365156184,4032.0,1644.3818237566818,286.45950400008223
11205,19362.93643514319,4033.8,1643.9022962717381,286.49441102389846
11210,19373.26004771326,4035.6,1643.4220645912758,286.49927766685556
11215,19383.58246445981,4037.4,1642.9411289210102,286.49859071914057
11220,19393.900212659628,4039.2000000000003,1642.4594894669592,286.50253307545876
11225,19404.216663119973,4041.0,1641.9771464354417,286.5012697954911
11230,19414.531508368178,4042.8,1641.4941000330782,286.49616180518746
11235,19424.842614753168,4044.6,1641.0103504667907,286.4935066834706
11240,19435.150463866157,4046.4,1640.5258979438013,286.4917097766353
11245,19445.455356465205,4048.2000000000003,1640.040742671635,286.4898372393443
11250,19455.757771750326,4050.0,1639.5548848581166,286.4865517431568
11255,19466.056221610124,4051.8,1639.068324711372,286.4861205699808
11260,19476.354095673996,4053.6,1638.5810624398277,286.47881733165895
11265,19486.64893418775,4055.4,1638.0930982522123,286.47215782762424
11270,19496.940763837327,4057.2000000000003,1637.6044323575538,286.46599109647366
11275,19507.230061488703,4059.0,1637.1150649651809,286.4589281027142
11280,19517.51703844359,4060.8,1636.6249962847237,286.45045721173665
11285,19527.800655803447,4062.6,1636.134226526111,286.44359885878646
